rental_id,rental_date,return_date,first_name,last_name,district,postal_code,city,country,amount
12297,"2005-08-18 05:19:57","2005-08-21 00:53:57",troy,quigley,"british colombia",47472,vancouver,canada,0.99
12429,"2005-08-18 10:26:46","2005-08-27 13:23:46",troy,quigley,"british colombia",47472,vancouver,canada,6.99
13099,"2005-08-19 10:55:19","2005-08-27 10:54:19",troy,quigley,"british colombia",47472,vancouver,canada,9.99
13382,"2005-08-19 21:38:41","2005-08-28 15:49:41",troy,quigley,"british colombia",47472,vancouver,canada,7.99
13533,"2005-08-20 03:30:00","2005-08-27 05:53:00",troy,quigley,"british colombia",47472,vancouver,canada,3.99
13760,"2005-08-20 11:26:33","2005-08-27 11:12:33",troy,quigley,"british colombia",47472,vancouver,canada,5.99
13814,"2005-08-20 13:07:23","2005-08-22 16:23:23",troy,quigley,"british colombia",47472,vancouver,canada,0.99
13826,"2005-08-20 13:46:38","2005-08-29 13:07:38",troy,quigley,"british colombia",47472,vancouver,canada,2.99
15766,"2005-08-23 13:10:16","2005-08-30 09:27:16",troy,quigley,"british colombia",47472,vancouver,canada,4.99
192,"2005-05-26 06:20:37","2005-06-02 10:57:37",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
656,"2005-05-28 20:18:24","2005-05-30 16:19:24",randall,neumann,"la romana",40926,"la romana","dominican republic",4.99
666,"2005-05-28 21:48:51","2005-06-05 16:45:51",randall,neumann,"la romana",40926,"la romana","dominican republic",5.99
2239,"2005-06-18 04:23:54","2005-06-26 00:12:54",randall,neumann,"la romana",40926,"la romana","dominican republic",5.99
2792,"2005-06-19 18:52:25","2005-06-23 17:39:25",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
3265,"2005-06-21 04:23:13","2005-06-28 03:37:13",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
3747,"2005-07-06 12:11:14","2005-07-09 17:14:14",randall,neumann,"la romana",40926,"la romana","dominican republic",4.99
4765,"2005-07-08 15:08:45","2005-07-13 10:44:45",randall,neumann,"la romana",40926,"la romana","dominican republic",4.99
5085,"2005-07-09 05:36:49","2005-07-13 09:26:49",randall,neumann,"la romana",40926,"la romana","dominican republic",4.99
5167,"2005-07-09 09:18:43","2005-07-14 12:59:43",randall,neumann,"la romana",40926,"la romana","dominican republic",1.99
5744,"2005-07-10 12:08:33","2005-07-14 12:34:33",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
5864,"2005-07-10 18:29:57","2005-07-19 14:27:57",randall,neumann,"la romana",40926,"la romana","dominican republic",6.99
8215,"2005-07-28 23:43:56","2005-08-03 19:30:56",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
9172,"2005-07-30 11:36:38","2005-08-04 09:39:38",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
9333,"2005-07-30 17:53:45","2005-07-31 22:35:45",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
10009,"2005-07-31 18:00:28","2005-08-08 22:24:28",randall,neumann,"la romana",40926,"la romana","dominican republic",8.99
10249,"2005-08-01 02:35:39","2005-08-06 06:50:39",randall,neumann,"la romana",40926,"la romana","dominican republic",0.99
11417,"2005-08-02 19:44:46","2005-08-11 21:43:46",randall,neumann,"la romana",40926,"la romana","dominican republic",3.99
12205,"2005-08-18 02:21:08","2005-08-27 00:08:08",randall,neumann,"la romana",40926,"la romana","dominican republic",8.99
13838,"2005-08-20 14:22:46","2005-08-29 12:28:46",randall,neumann,"la romana",40926,"la romana","dominican republic",7.99
13839,"2005-08-20 14:23:16","2005-08-26 19:11:16",randall,neumann,"la romana",40926,"la romana","dominican republic",2.99
13905,"2005-08-20 16:12:48","2005-08-28 16:05:48",randall,neumann,"la romana",40926,"la romana","dominican republic",1.99
14993,"2005-08-22 07:52:18","2005-08-27 02:13:18",randall,neumann,"la romana",40926,"la romana","dominican republic",1.99
23,"2005-05-25 02:40:21","2005-05-29 06:34:21",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
1036,"2005-05-31 05:21:10","2005-06-04 04:19:10",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
1138,"2005-05-31 19:30:27","2005-06-05 21:42:27",barry,lovelace,copperbelt,55405,kitwe,zambia,6.99
1431,"2005-06-15 18:26:29","2005-06-21 17:33:29",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
1779,"2005-06-16 18:55:11","2005-06-17 20:11:11",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
2206,"2005-06-18 02:14:45","2005-06-24 23:20:45",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
2591,"2005-06-19 05:32:22","2005-06-25 23:42:22",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
3315,"2005-06-21 08:17:04","2005-06-24 11:04:04",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
3368,"2005-06-21 13:18:38","2005-06-23 11:13:38",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
4355,"2005-07-07 19:21:19","2005-07-09 00:55:19",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
4446,"2005-07-07 23:12:16","2005-07-13 19:42:16",barry,lovelace,copperbelt,55405,kitwe,zambia,2.99
5316,"2005-07-09 16:09:42","2005-07-11 15:20:42",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
5426,"2005-07-09 21:04:47","2005-07-17 00:55:47",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
5870,"2005-07-10 18:40:25","2005-07-12 15:39:25",barry,lovelace,copperbelt,55405,kitwe,zambia,2.99
6138,"2005-07-11 08:36:04","2005-07-13 10:30:04",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
6563,"2005-07-12 05:34:09","2005-07-21 07:37:09",barry,lovelace,copperbelt,55405,kitwe,zambia,3.99
6615,"2005-07-12 08:36:22","2005-07-20 09:03:22",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
7357,"2005-07-27 14:48:31","2005-08-02 18:07:31",barry,lovelace,copperbelt,55405,kitwe,zambia,1.99
7374,"2005-07-27 15:20:57","2005-08-05 13:09:57",barry,lovelace,copperbelt,55405,kitwe,zambia,8.99
7598,"2005-07-27 23:36:01","2005-07-29 23:35:01",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
8547,"2005-07-29 11:10:15","2005-08-03 12:50:15",barry,lovelace,copperbelt,55405,kitwe,zambia,2.99
9082,"2005-07-30 08:11:22","2005-08-06 09:26:22",barry,lovelace,copperbelt,55405,kitwe,zambia,3.99
9782,"2005-07-31 10:14:26","2005-08-06 16:11:26",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
10512,"2005-08-01 11:36:19","2005-08-09 06:52:19",barry,lovelace,copperbelt,55405,kitwe,zambia,6.99
10607,"2005-08-01 14:44:43","2005-08-02 16:39:43",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
11644,"2005-08-17 04:49:46","2005-08-24 08:49:46",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
11933,"2005-08-17 16:38:20","2005-08-22 14:31:20",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
12654,"2005-08-18 18:56:40","2005-08-20 17:51:40",barry,lovelace,copperbelt,55405,kitwe,zambia,0.99
13319,"2005-08-19 19:35:13","2005-08-27 17:59:13",barry,lovelace,copperbelt,55405,kitwe,zambia,7.99
13414,"2005-08-19 22:47:34","2005-08-21 02:50:34",barry,lovelace,copperbelt,55405,kitwe,zambia,4.99
14582,"2005-08-21 17:08:33","2005-08-29 18:04:33",barry,lovelace,copperbelt,55405,kitwe,zambia,5.99
15893,"2005-08-23 17:02:00","2005-08-30 12:45:00",barry,lovelace,copperbelt,55405,kitwe,zambia,5.99
126,"2005-05-25 21:07:59","2005-05-28 18:51:59",alexander,fennell,lombardia,57833,bergamo,italy,2.99
367,"2005-05-27 07:37:02","2005-05-30 05:43:02",alexander,fennell,lombardia,57833,bergamo,italy,0.99
786,"2005-05-29 15:17:28","2005-06-07 10:07:28",alexander,fennell,lombardia,57833,bergamo,italy,9.99
1264,"2005-06-15 06:59:39","2005-06-18 08:10:39",alexander,fennell,lombardia,57833,bergamo,italy,4.99
1557,"2005-06-16 02:28:35","2005-06-16 22:11:35",alexander,fennell,lombardia,57833,bergamo,italy,0.99
2097,"2005-06-17 18:40:04","2005-06-23 13:49:04",alexander,fennell,lombardia,57833,bergamo,italy,4.99
2621,"2005-06-19 08:07:31","2005-06-28 05:36:31",alexander,fennell,lombardia,57833,bergamo,italy,2.99
2992,"2005-06-20 09:11:51","2005-06-24 05:59:51",alexander,fennell,lombardia,57833,bergamo,italy,2.99
3294,"2005-06-21 07:03:23","2005-06-30 02:22:23",alexander,fennell,lombardia,57833,bergamo,italy,6.99
3774,"2005-07-06 13:25:07","2005-07-15 12:56:07",alexander,fennell,lombardia,57833,bergamo,italy,5.99
4528,"2005-07-08 03:24:54","2005-07-09 03:50:54",alexander,fennell,lombardia,57833,bergamo,italy,2.99
4813,"2005-07-08 17:09:56","2005-07-09 22:29:56",alexander,fennell,lombardia,57833,bergamo,italy,4.99
5801,"2005-07-10 14:59:05","2005-07-14 17:55:05",alexander,fennell,lombardia,57833,bergamo,italy,5.99
5893,"2005-07-10 20:05:30","2005-07-14 23:05:30",alexander,fennell,lombardia,57833,bergamo,italy,2.99
6577,"2005-07-12 06:15:05","2005-07-15 06:23:05",alexander,fennell,lombardia,57833,bergamo,italy,2.99
6672,"2005-07-12 11:49:16","2005-07-13 07:03:16",alexander,fennell,lombardia,57833,bergamo,italy,2.99
8343,"2005-07-29 04:45:16","2005-08-02 03:37:16",alexander,fennell,lombardia,57833,bergamo,italy,2.99
8624,"2005-07-29 13:55:36","2005-08-02 12:23:36",alexander,fennell,lombardia,57833,bergamo,italy,2.99
8703,"2005-07-29 17:12:44","2005-07-30 19:38:44",alexander,fennell,lombardia,57833,bergamo,italy,2.99
9275,"2005-07-30 15:09:15","2005-07-31 10:23:15",alexander,fennell,lombardia,57833,bergamo,italy,0.99
9322,"2005-07-30 17:21:39","2005-08-06 16:58:39",alexander,fennell,lombardia,57833,bergamo,italy,6.99
10744,"2005-08-01 19:56:49","2005-08-09 16:33:49",alexander,fennell,lombardia,57833,bergamo,italy,1.99
10905,"2005-08-02 01:45:59","2005-08-04 22:28:59",alexander,fennell,lombardia,57833,bergamo,italy,2.99
11042,"2005-08-02 06:04:33","2005-08-11 01:30:33",alexander,fennell,lombardia,57833,bergamo,italy,6.99
11544,"2005-08-17 00:55:07","2005-08-22 19:25:07",alexander,fennell,lombardia,57833,bergamo,italy,5.99
11989,"2005-08-17 18:23:58","2005-08-20 20:31:58",alexander,fennell,lombardia,57833,bergamo,italy,2.99
12621,"2005-08-18 17:31:36","2005-08-24 16:43:36",alexander,fennell,lombardia,57833,bergamo,italy,2.99
12755,"2005-08-18 22:38:47","2005-08-22 23:58:47",alexander,fennell,lombardia,57833,bergamo,italy,5.99
12826,"2005-08-19 01:25:11","2005-08-27 01:22:11",alexander,fennell,lombardia,57833,bergamo,italy,3.99
13358,"2005-08-19 21:04:20","2005-08-24 20:49:20",alexander,fennell,lombardia,57833,bergamo,italy,4.99
14730,"2005-08-21 22:21:11","2005-08-30 03:02:11",alexander,fennell,lombardia,57833,bergamo,italy,5.99
15044,"2005-08-22 09:51:54","2005-08-31 12:45:54",alexander,fennell,lombardia,57833,bergamo,italy,9.99
15162,"2005-08-22 14:41:05","2005-08-27 20:23:05",alexander,fennell,lombardia,57833,bergamo,italy,4.99
15653,"2005-08-23 08:34:42","2005-09-01 03:07:42",alexander,fennell,lombardia,57833,bergamo,italy,4.99
15818,"2005-08-23 14:59:58","2005-08-27 13:13:58",alexander,fennell,lombardia,57833,bergamo,italy,1.99
16018,"2005-08-23 21:27:35","2005-08-30 00:36:35",alexander,fennell,lombardia,57833,bergamo,italy,0.99
957,"2005-05-30 17:53:29","2005-06-03 15:31:29",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
4301,"2005-07-07 16:37:23","2005-07-11 18:05:23",bernard,colby,maharashtra,3,"dhule (dhulia)",india,2.99
4946,"2005-07-08 22:46:23","2005-07-16 17:19:23",bernard,colby,maharashtra,3,"dhule (dhulia)",india,7.99
5423,"2005-07-09 20:56:48","2005-07-17 14:58:48",bernard,colby,maharashtra,3,"dhule (dhulia)",india,2.99
5594,"2005-07-10 04:33:36","2005-07-12 08:13:36",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
5731,"2005-07-10 11:31:52","2005-07-14 11:44:52",bernard,colby,maharashtra,3,"dhule (dhulia)",india,2.99
5782,"2005-07-10 13:52:56","2005-07-15 09:32:56",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
7585,"2005-07-27 23:18:22","2005-07-30 23:08:22",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
7614,"2005-07-28 00:14:38","2005-07-29 18:18:38",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
7806,"2005-07-28 07:58:17","2005-08-06 10:15:17",bernard,colby,maharashtra,3,"dhule (dhulia)",india,9.99
9001,"2005-07-30 04:59:41","2005-07-31 08:56:41",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
9195,"2005-07-30 12:29:43","2005-08-04 12:35:43",bernard,colby,maharashtra,3,"dhule (dhulia)",india,2.99
9547,"2005-07-31 01:52:34","2005-08-03 23:12:34",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
12403,"2005-08-18 09:31:05","2005-08-23 09:54:05",bernard,colby,maharashtra,3,"dhule (dhulia)",india,6.99
12850,"2005-08-19 02:08:06","2005-08-20 21:06:06",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
13384,"2005-08-19 21:38:51","2005-08-23 17:55:51",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
13779,"2005-08-20 12:03:54","2005-08-28 15:24:54",bernard,colby,maharashtra,3,"dhule (dhulia)",india,2.99
14555,"2005-08-21 16:03:02","2005-08-23 14:18:02",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
14863,"2005-08-22 02:57:04","2005-08-30 03:24:04",bernard,colby,maharashtra,3,"dhule (dhulia)",india,7.99
15264,"2005-08-22 18:27:38","2005-08-24 12:39:38",bernard,colby,maharashtra,3,"dhule (dhulia)",india,0.99
15925,"2005-08-23 18:15:06","2005-08-26 18:09:06",bernard,colby,maharashtra,3,"dhule (dhulia)",india,4.99
823,"2005-05-29 21:39:37","2005-05-30 22:06:37",mario,cheatham,batna,52625,batna,algeria,4.99
1602,"2005-06-16 06:12:40","2005-06-19 03:50:40",mario,cheatham,batna,52625,batna,algeria,4.99
2328,"2005-06-18 10:17:21","2005-06-21 04:18:21",mario,cheatham,batna,52625,batna,algeria,4.99
3629,"2005-07-06 06:23:22","2005-07-08 09:32:22",mario,cheatham,batna,52625,batna,algeria,0.99
3695,"2005-07-06 10:02:08","2005-07-09 15:43:08",mario,cheatham,batna,52625,batna,algeria,2.99
4084,"2005-07-07 05:16:00","2005-07-15 09:23:00",mario,cheatham,batna,52625,batna,algeria,8.99
4208,"2005-07-07 11:34:22","2005-07-09 08:25:22",mario,cheatham,batna,52625,batna,algeria,0.99
5129,"2005-07-09 07:28:33","2005-07-14 05:12:33",mario,cheatham,batna,52625,batna,algeria,2.99
5811,"2005-07-10 15:27:04","2005-07-12 17:20:04",mario,cheatham,batna,52625,batna,algeria,0.99
6636,"2005-07-12 09:49:46","2005-07-14 12:15:46",mario,cheatham,batna,52625,batna,algeria,2.99
6642,"2005-07-12 10:37:52","2005-07-13 15:13:52",mario,cheatham,batna,52625,batna,algeria,4.99
6941,"2005-07-26 23:18:49","2005-07-31 00:23:49",mario,cheatham,batna,52625,batna,algeria,5.99
8237,"2005-07-29 00:29:56","2005-08-06 03:10:56",mario,cheatham,batna,52625,batna,algeria,2.99
8281,"2005-07-29 01:46:00","2005-08-04 23:09:00",mario,cheatham,batna,52625,batna,algeria,0.99
8427,"2005-07-29 07:08:36","2005-07-30 11:54:36",mario,cheatham,batna,52625,batna,algeria,4.99
8575,"2005-07-29 11:52:47","2005-08-03 08:14:47",mario,cheatham,batna,52625,batna,algeria,4.99
8617,"2005-07-29 13:46:14","2005-08-06 13:26:14",mario,cheatham,batna,52625,batna,algeria,4.99
9644,"2005-07-31 05:40:35","2005-08-09 08:18:35",mario,cheatham,batna,52625,batna,algeria,10.99
9854,"2005-07-31 12:59:34","2005-08-03 07:20:34",mario,cheatham,batna,52625,batna,algeria,2.99
10139,"2005-07-31 22:02:20","2005-08-04 02:09:20",mario,cheatham,batna,52625,batna,algeria,1.99
10846,"2005-08-01 23:47:54","2005-08-08 01:10:54",mario,cheatham,batna,52625,batna,algeria,1.99
11247,"2005-08-02 13:34:08","2005-08-06 16:23:08",mario,cheatham,batna,52625,batna,algeria,1.99
13483,"2005-08-20 01:16:38","2005-08-21 20:43:38",mario,cheatham,batna,52625,batna,algeria,2.99
13739,"2005-08-20 10:45:10","2005-08-28 08:46:10",mario,cheatham,batna,52625,batna,algeria,4.99
13932,"2005-08-20 17:17:00","2005-08-24 14:06:00",mario,cheatham,batna,52625,batna,algeria,4.99
14796,"2005-08-22 00:40:49","2005-08-30 03:59:49",mario,cheatham,batna,52625,batna,algeria,4.99
15070,"2005-08-22 10:55:45","2005-08-26 09:23:45",mario,cheatham,batna,52625,batna,algeria,3.99
466,"2005-05-27 20:57:07","2005-05-29 15:52:07",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
558,"2005-05-28 08:38:43","2005-06-06 13:52:43",leroy,bustamante,"inner mongolia",48570,tongliao,china,6.99
632,"2005-05-28 17:37:50","2005-06-03 16:04:50",leroy,bustamante,"inner mongolia",48570,tongliao,china,5.99
1251,"2005-06-15 05:58:55","2005-06-23 02:45:55",leroy,bustamante,"inner mongolia",48570,tongliao,china,5.99
1358,"2005-06-15 13:28:48","2005-06-21 13:40:48",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
1576,"2005-06-16 03:54:39","2005-06-24 21:55:39",leroy,bustamante,"inner mongolia",48570,tongliao,china,8.99
1774,"2005-06-16 18:27:52","2005-06-21 13:35:52",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
3545,"2005-07-06 02:16:17","2005-07-11 00:54:17",leroy,bustamante,"inner mongolia",48570,tongliao,china,4.99
3661,"2005-07-06 08:10:02","2005-07-10 10:17:02",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
4052,"2005-07-07 03:38:22","2005-07-13 02:56:22",leroy,bustamante,"inner mongolia",48570,tongliao,china,5.99
4058,"2005-07-07 04:02:50","2005-07-10 04:30:50",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
4365,"2005-07-07 19:47:46","2005-07-08 23:21:46",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
4577,"2005-07-08 05:59:00","2005-07-16 06:23:00",leroy,bustamante,"inner mongolia",48570,tongliao,china,3.99
6590,"2005-07-12 07:08:21","2005-07-18 06:16:21",leroy,bustamante,"inner mongolia",48570,tongliao,china,4.99
6632,"2005-07-12 09:33:10","2005-07-15 11:36:10",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
7427,"2005-07-27 17:20:16","2005-08-03 20:38:16",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
7460,"2005-07-27 18:41:35","2005-07-29 15:16:35",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
7671,"2005-07-28 02:48:31","2005-07-30 23:04:31",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
8044,"2005-07-28 16:49:12","2005-08-02 22:41:12",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
8758,"2005-07-29 19:20:49","2005-08-05 21:57:49",leroy,bustamante,"inner mongolia",48570,tongliao,china,4.99
9180,"2005-07-30 12:03:15","2005-08-01 14:25:15",leroy,bustamante,"inner mongolia",48570,tongliao,china,4.99
9873,"2005-07-31 13:32:18","2005-08-06 11:15:18",leroy,bustamante,"inner mongolia",48570,tongliao,china,5.99
10034,"2005-07-31 18:45:30","2005-08-04 21:13:30",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
10365,"2005-08-01 06:08:44","2005-08-06 02:07:44",leroy,bustamante,"inner mongolia",48570,tongliao,china,6.99
10452,"2005-08-01 09:11:36","2005-08-04 13:28:36",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
12948,"2005-08-19 05:55:14","2005-08-22 01:05:14",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
13004,"2005-08-19 07:40:08","2005-08-20 11:49:08",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
13155,"2005-08-19 13:10:23","2005-08-25 19:07:23",leroy,bustamante,"inner mongolia",48570,tongliao,china,7.99
14199,"2005-08-21 03:48:43","2005-08-23 04:01:43",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
14418,"2005-08-21 11:14:26","2005-08-28 08:34:26",leroy,bustamante,"inner mongolia",48570,tongliao,china,1.99
14466,"2005-08-21 13:03:13","2005-08-22 15:19:13",leroy,bustamante,"inner mongolia",48570,tongliao,china,0.99
15207,"2005-08-22 16:35:25","2005-08-23 14:06:25",leroy,bustamante,"inner mongolia",48570,tongliao,china,2.99
1068,"2005-05-31 09:32:15","2005-06-01 11:20:15",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
2871,"2005-06-20 00:27:49","2005-06-29 01:36:49",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,2.99
3510,"2005-07-06 00:27:41","2005-07-14 23:20:41",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,5.99
6625,"2005-07-12 09:06:40","2005-07-21 04:57:40",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,5.99
6913,"2005-07-12 22:18:12","2005-07-14 23:03:12",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
6983,"2005-07-27 00:55:03","2005-08-01 21:19:03",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,2.99
7317,"2005-07-27 13:19:41","2005-07-29 16:16:41",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,2.99
7667,"2005-07-28 02:37:22","2005-08-05 21:37:22",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,8.99
7987,"2005-07-28 14:36:52","2005-08-05 16:49:52",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,9.99
9740,"2005-07-31 09:08:03","2005-08-06 04:48:03",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,1.99
10014,"2005-07-31 18:10:56","2005-08-02 23:36:56",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
10081,"2005-07-31 20:07:44","2005-08-06 20:04:44",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,5.99
10360,"2005-08-01 05:52:53","2005-08-05 10:55:53",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,0.99
11449,"2005-08-02 20:44:43","2005-08-07 23:47:43",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
12415,"2005-08-18 09:54:01","2005-08-24 15:41:01",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
12857,"2005-08-19 02:20:13","2005-08-20 20:20:13",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
13489,"2005-08-20 01:29:06","2005-08-27 21:11:06",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,2.99
14561,"2005-08-21 16:20:43","2005-08-27 16:48:43",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,2.99
14611,"2005-08-21 18:01:41","2005-08-26 12:34:41",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,6.99
15182,"2005-08-22 15:47:05","2005-08-25 11:55:05",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,0.99
15393,"2005-08-22 23:04:09","2005-08-27 02:23:09",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,4.99
15519,"2005-08-23 03:23:32","2005-08-25 03:48:32",francisco,skidmore,"rio grande do sul",29444,"são leopoldo",brazil,0.99
201,"2005-05-26 07:13:45","2005-06-04 02:02:45",marcus,hidalgo,tartumaa,88306,tartu,estonia,8.99
557,"2005-05-28 08:36:22","2005-06-03 10:42:22",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
1239,"2005-06-15 04:53:01","2005-06-16 07:03:01",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
1397,"2005-06-15 16:25:26","2005-06-21 20:45:26",marcus,hidalgo,tartumaa,88306,tartu,estonia,3.99
1441,"2005-06-15 18:54:21","2005-06-22 22:48:21",marcus,hidalgo,tartumaa,88306,tartu,estonia,1.99
2551,"2005-06-19 02:51:04","2005-06-28 05:02:04",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
3301,"2005-06-21 07:32:25","2005-06-28 06:26:25",marcus,hidalgo,tartumaa,88306,tartu,estonia,7.99
3415,"2005-06-21 16:59:49","2005-06-27 17:19:49",marcus,hidalgo,tartumaa,88306,tartu,estonia,5.99
3498,"2005-07-06 00:02:08","2005-07-10 00:19:08",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
3539,"2005-07-06 01:39:08","2005-07-07 05:38:08",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
4648,"2005-07-08 09:31:27","2005-07-13 03:55:27",marcus,hidalgo,tartumaa,88306,tartu,estonia,6.99
5753,"2005-07-10 12:29:43","2005-07-17 12:50:43",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
5825,"2005-07-10 16:20:30","2005-07-11 18:58:30",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
6285,"2005-07-11 16:52:07","2005-07-13 21:33:07",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
7679,"2005-07-28 02:58:39","2005-08-02 04:58:39",marcus,hidalgo,tartumaa,88306,tartu,estonia,3.99
9634,"2005-07-31 05:06:02","2005-08-04 06:53:02",marcus,hidalgo,tartumaa,88306,tartu,estonia,1.99
10529,"2005-08-01 12:00:02","2005-08-08 16:18:02",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
10693,"2005-08-01 18:14:14","2005-08-03 22:00:14",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
11353,"2005-08-02 17:34:45","2005-08-09 16:01:45",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
11419,"2005-08-02 19:46:38","2005-08-11 14:49:38",marcus,hidalgo,tartumaa,88306,tartu,estonia,6.99
11728,"2005-08-17 08:12:26","2005-08-18 03:26:26",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
12161,"2005-08-18 00:41:46","2005-08-26 22:59:46",marcus,hidalgo,tartumaa,88306,tartu,estonia,6.99
12712,"2005-08-18 21:04:13","2005-08-25 18:15:13",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
12946,"2005-08-19 05:53:34","2005-08-20 07:30:34",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
13488,"2005-08-20 01:28:42","2005-08-25 06:17:42",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
13559,"2005-08-20 04:16:07","2005-08-24 23:23:07",marcus,hidalgo,tartumaa,88306,tartu,estonia,2.99
13924,"2005-08-20 17:05:18","2005-08-23 16:54:18",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
15249,"2005-08-22 17:58:27","2005-08-30 14:55:27",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
15557,"2005-08-23 04:52:17","2005-08-30 02:15:17",marcus,hidalgo,tartumaa,88306,tartu,estonia,0.99
15815,"2005-08-23 14:55:47","2005-08-24 12:37:47",marcus,hidalgo,tartumaa,88306,tartu,estonia,4.99
